ID,Year_Birth,Age,Age_Range,Education,Marital_Status,Income,Kidhome,Teenhome,FamilyMember,Dt_Customer,Recency_x,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,WinesExpense,FruitsExpense,MeatExpense,FishExpense,SweetExpense,GoldExpense,TotalSpent,PurchasedItemTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,FreqPurchased,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,PromoReceived,Response,PromoAcceptedCat,IncomeCategory,Recency_y,Frequency,Monetary,RFM Segment,RFM Score,RFM Level
1663,1978,36,Millennials,Doctoral,Cohabitation,34043.0,1,0,3,2013-10-25,97,20,2,14,3,0,10,640,8,70,25.5,0.0,100,843.5,49,1,2,0,2,9,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,97,5,843.5,111,3,Almost Lost Customer
5543,1966,48,Gen X,Bachelor,Cohabitation,57811.0,0,1,3,2013-06-24,49,545,7,114,37,21,78,17440,28,570,314.5,47.67,780,19180.17,802,5,7,2,11,5,25,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,49,25,19180.17,304,7,Promising Customer
1577,1946,68,Baby Boomers,Bachelor,Married,78569.0,0,0,2,2014-02-19,14,558,79,622,207,175,95,17856,316,3110,1759.5,397.25,950,24388.75,1736,1,4,6,4,1,15,0,0,1,0,0,0,2,1,Accepted promos,Upper,14,15,24388.75,434,11,Champions Customer
10641,1978,36,Millennials,Bachelor,Single,7500.0,1,1,3,2012-12-27,5,6,5,4,13,4,25,192,20,20,110.5,9.08,250,601.5799999999999,57,4,2,1,3,6,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower,5,10,601.5799999999999,421,7,Promising Customer
5336,1971,43,Millennials,Master,Cohabitation,157733.0,1,0,3,2013-06-04,37,39,1,9,2,0,8,1248,4,45,17.0,0.0,80,1394.0,59,0,1,0,1,1,2,0,0,0,0,0,0,0,0,Never accepted promos,Upper,37,2,1394.0,312,6,Need Attention
6024,1953,61,Baby Boomers,Bachelor,Cohabitation,94384.0,0,0,2,2013-03-04,62,1111,24,790,160,45,172,35552,96,3950,1360.0,102.15,1720,42780.15,2302,0,5,8,5,2,18,0,1,1,1,0,0,4,1,Accepted promos,Upper,62,18,42780.15,234,9,Loyal Customer
1878,1985,29,Millennials,Master,Married,23148.0,0,0,2,2014-02-18,83,4,6,8,6,3,10,128,24,40,51.0,6.8100000000000005,100,349.81,37,1,2,0,3,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,83,6,349.81,121,4,Need Attention
3099,1970,44,Gen X,Bachelor,Divorced,44267.0,1,1,3,2013-02-25,48,183,5,65,3,5,49,5856,20,325,25.5,11.35,490,6727.85,310,5,5,2,4,9,16,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,48,16,6727.85,332,8,Promising Customer
6055,1979,35,Millennials,Bachelor,Married,71626.0,0,0,2,2012-11-01,94,546,72,376,94,145,72,17472,288,1880,799.0,329.15,720,21488.15,1305,1,5,5,8,3,19,0,1,0,0,0,0,1,0,Accepted promos,Upper,94,19,21488.15,134,8,Promising Customer
5841,1966,48,Gen X,Bachelor,Cohabitation,60894.0,0,1,3,2013-06-28,61,606,7,155,10,0,54,19392,28,775,85.0,0.0,540,20820.0,832,5,10,3,8,7,26,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,61,26,20820.0,204,6,Need Attention
3972,1976,38,Millennials,Bachelor,Cohabitation,50200.0,1,1,4,2013-04-03,70,266,6,51,8,6,64,8512,24,255,68.0,13.620000000000001,640,9512.62,401,6,7,1,5,8,19,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,70,19,9512.62,233,8,Promising Customer
4394,1965,49,Gen X,Doctoral,Married,81051.0,0,0,2,2014-05-23,43,1142,29,249,38,29,14,36544,116,1245,323.0,65.83,140,38433.83,1501,1,5,5,12,2,23,0,1,1,0,0,0,2,0,Accepted promos,Upper,43,23,38433.83,304,7,Promising Customer
5758,1982,32,Millennials,Bachelor,Married,65169.0,0,0,2,2014-01-14,23,1074,0,69,0,0,46,34368,0,345,0.0,0.0,460,35173.0,1189,1,10,4,13,6,28,1,0,1,1,1,0,5,1,Accepted promos,Upper-Middle,23,28,35173.0,404,8,Promising Customer
6658,1972,42,Millennials,Bachelor,Cohabitation,59868.0,0,1,3,2013-07-22,37,771,51,154,54,10,154,24672,204,770,459.0,22.7,1540,27667.7,1194,7,11,2,12,6,32,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,37,32,27667.7,304,7,Promising Customer
4603,1960,54,Gen X,Doctoral,Married,65695.0,0,1,3,2014-01-31,50,371,32,189,0,58,6,11872,128,945,0.0,131.66,60,13136.66,656,2,5,4,10,4,21,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,50,21,13136.66,203,5,Need Attention
8427,1956,58,Gen X,Master,Single,64857.0,0,0,1,2012-11-23,78,556,14,717,210,0,43,17792,56,3585,1785.0,0.0,430,23648.0,1540,1,7,5,10,4,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,78,23,23648.0,104,5,Need Attention
10260,1965,49,Gen X,Master,Cohabitation,45143.0,0,1,3,2013-08-26,74,202,5,74,11,5,14,6464,20,370,93.5,11.35,140,7098.85,311,3,6,1,5,7,15,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,74,15,7098.85,233,8,Promising Customer
7143,1955,59,Gen X,Master,Cohabitation,74805.0,0,1,3,2013-11-06,14,209,162,209,41,162,37,6688,648,1045,348.5,367.74,370,9467.24,820,5,4,7,10,2,26,0,0,0,0,0,0,0,0,Never accepted promos,Upper,14,26,9467.24,403,7,Promising Customer
8789,1989,25,Gen Z,Master,Married,59060.0,1,0,3,2014-01-11,77,35,40,111,36,40,12,1120,160,555,306.0,90.8,120,2351.8,274,3,3,1,7,4,14,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,77,14,2351.8,132,6,Need Attention
6197,1962,52,Gen X,Doctoral,Single,27238.0,1,1,3,2013-04-20,39,37,0,17,0,0,3,1184,0,85,0.0,0.0,30,1299.0,57,3,3,0,3,9,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,39,9,1299.0,322,7,Promising Customer
4554,1965,49,Gen X,Bachelor,Cohabitation,47009.0,0,1,3,2013-10-01,89,171,45,73,59,10,90,5472,180,365,501.5,22.7,900,7441.2,448,4,3,2,8,4,17,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,89,17,7441.2,133,7,Promising Customer
4937,1973,41,Millennials,Master,Married,46094.0,1,1,4,2014-06-10,62,12,2,20,3,2,5,384,8,100,25.5,4.54,50,572.04,44,1,1,0,3,7,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,62,5,572.04,211,4,Need Attention
1920,1972,42,Millennials,Bachelor,Married,40321.0,1,1,4,2013-07-29,59,44,4,21,6,0,27,1408,16,105,51.0,0.0,270,1850.0,102,2,3,0,3,7,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,59,8,1850.0,222,6,Need Attention
8749,1984,30,Millennials,Bachelor,Cohabitation,37235.0,1,0,3,2014-02-01,68,20,2,9,4,6,20,640,8,45,34.0,13.620000000000001,200,940.62,61,1,1,1,2,4,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,68,5,940.62,211,4,Need Attention
1650,1960,54,Gen X,Master,Married,81843.0,0,0,2,2013-04-22,13,779,86,537,34,69,138,24928,344,2685,289.0,156.63,1380,29782.63,1643,1,5,9,12,3,27,0,0,0,0,0,0,0,0,Never accepted promos,Upper,13,27,29782.63,404,8,Promising Customer
10377,1958,56,Gen X,Master,Cohabitation,46692.0,0,1,3,2013-06-06,37,170,6,97,24,12,88,5440,24,485,204.0,27.240000000000002,880,7060.24,397,3,6,1,5,6,15,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,37,15,7060.24,332,8,Promising Customer
9206,1968,46,Gen X,Bachelor,Cohabitation,77382.0,0,1,3,2014-01-07,36,491,48,231,112,105,134,15712,192,1155,952.0,238.35,1340,19589.35,1121,2,5,7,12,1,26,0,0,1,0,0,0,1,0,Accepted promos,Upper,36,26,19589.35,304,7,Promising Customer
10971,1977,37,Millennials,Bachelor,Single,37774.0,2,0,3,2012-09-03,28,173,8,107,7,2,176,5536,32,535,59.5,4.54,1760,7927.04,473,4,7,2,3,9,16,1,0,0,0,0,1,2,1,Accepted promos,Lower-Middle,28,16,7927.04,333,9,Loyal Customer
6398,1974,40,Millennials,Non-degree,Married,18393.0,1,0,3,2014-03-29,2,7,10,13,16,0,4,224,40,65,136.0,0.0,40,505.0,50,2,3,0,3,8,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,2,8,505.0,421,7,Promising Customer
9212,1962,52,Gen X,Master,Married,72828.0,0,1,3,2013-02-14,17,1205,0,235,19,14,205,38560,0,1175,161.5,31.78,2050,41978.28,1678,6,6,3,13,7,28,0,0,0,0,0,0,0,0,Never accepted promos,Upper,17,28,41978.28,404,8,Promising Customer
7937,1982,32,Millennials,Bachelor,Married,24711.0,0,0,2,2014-04-18,86,10,7,25,6,3,7,320,28,125,51.0,6.8100000000000005,70,600.81,58,1,3,0,3,7,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,86,7,600.81,121,4,Need Attention
839,1975,39,Millennials,Doctoral,Married,45503.0,1,0,3,2013-09-25,54,97,4,44,6,1,18,3104,16,220,51.0,2.27,180,3573.27,170,1,3,1,4,5,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,54,9,3573.27,222,6,Need Attention
4246,1982,32,Millennials,Master,Single,6560.0,0,0,1,2013-12-12,2,67,11,26,4,3,262,2144,44,130,34.0,6.8100000000000005,2620,4978.8099999999995,373,0,1,0,1,17,2,0,0,0,0,0,0,0,0,Never accepted promos,Lower,2,2,4978.81,412,7,Promising Customer
158,1945,69,Baby Boomers,Doctoral,Cohabitation,71604.0,0,0,2,2013-11-17,3,345,53,528,98,75,97,11040,212,2640,833.0,170.25,970,15865.25,1196,1,8,3,5,4,17,1,0,0,0,0,0,2,1,Accepted promos,Upper,3,17,15865.25,433,10,Loyal Customer
4832,1979,35,Millennials,Bachelor,Married,27244.0,1,0,3,2014-03-07,84,6,5,17,3,24,46,192,20,85,25.5,54.480000000000004,460,836.98,101,2,2,2,2,7,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,84,8,836.98,121,4,Need Attention
5621,1969,45,Gen X,Bachelor,Married,48752.0,1,1,4,2012-12-12,8,73,57,100,71,15,0,2336,228,500,603.5,34.05,0,3701.55,316,5,6,1,5,9,17,0,0,0,0,0,0,1,1,Accepted promos,Lower-Middle,8,17,3701.55,432,9,Loyal Customer
1945,1962,52,Gen X,Bachelor,Married,71434.0,0,1,3,2013-09-18,4,711,36,217,172,96,168,22752,144,1085,1462.0,217.92000000000002,1680,27340.92,1400,3,7,4,7,4,21,0,1,0,1,0,0,2,0,Accepted promos,Upper,4,21,27340.92,404,8,Promising Customer
5147,1948,66,Baby Boomers,Bachelor,Single,90842.0,0,0,1,2013-07-29,57,774,70,118,182,187,93,24768,280,590,1547.0,424.49,930,28539.49,1424,1,4,9,13,1,27,0,0,0,0,0,0,0,0,Never accepted promos,Upper,57,27,28539.49,204,6,Need Attention
2535,1978,36,Millennials,Master,Married,88097.0,1,0,3,2012-08-18,24,163,0,480,0,126,75,5216,0,2400,0.0,286.02,750,8652.02,844,1,6,5,8,9,20,0,1,1,1,0,0,4,1,Accepted promos,Upper,24,20,8652.02,433,10,Loyal Customer
11039,1975,39,Millennials,Bachelor,Married,51948.0,0,1,3,2013-09-17,51,82,33,54,71,30,41,2624,132,270,603.5,68.1,410,4107.6,311,2,5,2,4,5,13,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,51,13,4107.6,232,7,Promising Customer
9495,1982,32,Millennials,Bachelor,Cohabitation,71853.0,0,0,2,2013-05-08,29,358,108,413,141,97,32,11456,432,2065,1198.5,220.19,320,15691.69,1149,1,2,8,6,1,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper,29,17,15691.69,333,9,Loyal Customer
9635,1983,31,Millennials,Master,Married,35876.0,0,0,2,2014-04-20,13,66,2,40,4,3,14,2112,8,200,34.0,6.8100000000000005,140,2500.81,129,1,3,1,3,6,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,13,8,2500.81,422,8,Promising Customer
2173,1952,62,Baby Boomers,Bachelor,Divorced,40049.0,0,1,2,2013-10-16,23,13,6,7,0,3,3,416,24,35,0.0,6.8100000000000005,30,511.81,32,1,1,0,3,6,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,23,5,511.81,411,6,Need Attention
942,1982,32,Millennials,Bachelor,Single,39660.0,1,0,2,2012-08-08,36,139,13,78,20,13,36,4448,52,390,170.0,29.51,360,5449.51,299,3,7,1,3,9,14,0,0,0,0,0,0,1,1,Accepted promos,Lower-Middle,36,14,5449.51,332,8,Promising Customer
9386,1962,52,Gen X,Bachelor,Cohabitation,50127.0,0,1,3,2014-05-29,88,274,0,21,4,6,15,8768,0,105,34.0,13.620000000000001,150,9070.62,320,1,5,1,6,6,13,0,1,0,0,0,0,1,0,Accepted promos,Lower-Middle,88,13,9070.62,133,7,Promising Customer
5510,1977,37,Millennials,Master,Married,43263.0,0,1,3,2012-11-21,2,262,6,61,0,10,102,8384,24,305,0.0,22.7,1020,9755.7,441,3,5,2,6,5,16,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,2,16,9755.7,433,10,Loyal Customer
873,1949,65,Baby Boomers,Master,Married,62845.0,1,1,4,2012-10-01,3,1099,0,45,0,0,34,35168,0,225,0.0,0.0,340,35733.0,1178,11,3,4,10,8,28,0,1,0,0,0,0,2,1,Accepted promos,Upper-Middle,3,28,35733.0,404,8,Promising Customer
2253,1990,24,Gen Z,Bachelor,Married,18929.0,0,0,2,2013-02-16,15,32,0,8,23,4,18,1024,0,40,195.5,9.08,180,1448.58,85,1,1,0,4,6,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,15,6,1448.58,422,8,Promising Customer
5181,1982,32,Millennials,Non-degree,Single,24367.0,1,0,2,2013-03-20,58,2,4,2,0,11,5,64,16,10,0.0,24.97,50,164.97,24,1,1,0,2,9,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,58,4,164.97,211,4,Need Attention
979,1975,39,Millennials,Bachelor,Single,33249.0,1,0,2,2013-02-20,11,6,10,21,19,14,42,192,40,105,161.5,31.78,420,950.28,112,2,2,1,3,6,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,11,8,950.28,421,7,Promising Customer
10390,1959,55,Gen X,Master,Married,26887.0,0,1,3,2013-02-10,27,6,7,4,3,4,6,192,28,20,25.5,9.08,60,334.58,30,1,1,0,3,6,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,27,5,334.58,311,5,Need Attention
4698,1983,31,Millennials,Doctoral,Married,50150.0,0,0,2,2013-06-20,32,135,46,92,65,61,11,4320,184,460,552.5,138.47,110,5764.97,410,2,5,2,7,5,16,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,32,16,5764.97,332,8,Promising Customer
7793,1976,38,Millennials,Bachelor,Cohabitation,62061.0,0,1,3,2013-08-31,12,641,7,84,0,30,38,20512,28,420,0.0,68.1,380,21408.1,800,3,10,4,7,6,24,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,12,24,21408.1,404,8,Promising Customer
1745,1962,52,Gen X,Doctoral,Divorced,85696.0,0,0,1,2013-05-03,88,714,76,395,116,0,12,22848,304,1975,986.0,0.0,120,26233.0,1313,1,4,6,9,1,20,0,0,0,0,0,0,1,1,Accepted promos,Upper,88,20,26233.0,134,8,Promising Customer
10590,1956,58,Gen X,Doctoral,Cohabitation,76542.0,0,0,2,2013-03-30,91,794,73,573,0,29,14,25408,292,2865,0.0,65.83,140,28770.83,1483,1,4,8,10,2,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper,91,23,28770.83,104,5,Need Attention
5080,1993,21,Gen Z,Bachelor,Single,70515.0,0,0,1,2013-10-21,12,420,0,452,182,64,140,13440,0,2260,1547.0,145.28,1400,18792.28,1258,1,6,6,4,2,17,0,0,0,0,0,0,1,1,Accepted promos,Upper,12,17,18792.28,433,10,Loyal Customer
8369,1987,27,Gen Z,Bachelor,Cohabitation,18227.0,1,0,3,2012-11-08,21,1,2,7,4,3,11,32,8,35,34.0,6.8100000000000005,110,225.81,28,1,0,1,2,8,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,21,4,225.81,411,6,Need Attention
5232,1965,49,Gen X,Bachelor,Married,69139.0,0,1,3,2014-01-27,23,86,12,75,33,15,6,2752,48,375,280.5,34.05,60,3549.55,227,1,4,1,5,4,11,0,0,0,0,0,0,0,0,Never accepted promos,Upper,23,11,3549.55,432,9,Loyal Customer
2407,1982,32,Millennials,Bachelor,Married,69109.0,0,0,2,2012-11-09,10,823,25,459,124,29,95,26336,100,2295,1054.0,65.83,950,30800.83,1555,1,6,6,7,4,20,0,0,1,0,0,0,2,1,Accepted promos,Upper,10,20,30800.83,434,11,Champions Customer
3834,1962,52,Gen X,Bachelor,Single,69627.0,0,1,2,2013-03-17,35,231,161,215,171,30,53,7392,644,1075,1453.5,68.1,530,11162.6,861,2,8,2,11,5,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper,35,23,11162.6,303,6,Need Attention
7912,1978,36,Millennials,Bachelor,Married,38136.0,1,0,3,2013-04-22,69,8,15,27,0,20,33,256,60,135,0.0,45.4,330,826.4,103,2,3,1,2,8,8,1,0,0,0,0,0,1,0,Accepted promos,Lower-Middle,69,8,826.4,221,5,Need Attention
7712,1946,68,Baby Boomers,Doctoral,Single,62159.0,0,0,1,2014-04-28,68,182,17,259,77,70,29,5824,68,1295,654.5,158.9,290,8290.4,634,1,6,2,10,4,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,68,19,8290.4,233,8,Promising Customer
1065,1963,51,Gen X,Bachelor,Single,80695.0,0,0,1,2013-12-29,85,557,129,984,193,37,18,17824,516,4920,1640.5,83.99,180,25164.49,1918,1,5,8,5,2,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper,85,19,25164.49,134,8,Promising Customer
7275,1971,43,Millennials,Master,Single,33316.0,1,1,3,2013-10-04,34,79,1,31,4,4,12,2528,4,155,34.0,9.08,120,2850.08,131,3,2,1,4,6,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower,34,10,2850.08,322,7,Promising Customer
1343,1968,46,Gen X,Bachelor,Cohabitation,58554.0,1,1,4,2012-09-26,55,368,24,68,38,0,88,11776,96,340,323.0,0.0,880,13415.0,586,6,8,2,6,7,22,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,55,22,13415.0,203,5,Need Attention
1384,1992,22,Gen Z,Non-degree,Married,17256.0,1,0,3,2013-11-23,10,6,4,14,8,8,22,192,16,70,68.0,18.16,220,584.1600000000001,62,2,2,1,2,8,7,1,0,0,0,0,0,1,0,Accepted promos,Lower,10,7,584.1600000000001,421,7,Promising Customer
9967,1974,40,Millennials,Bachelor,Divorced,53034.0,1,1,3,2013-05-30,30,160,15,196,15,11,50,5120,60,980,127.5,24.97,500,6812.47,447,8,6,1,7,8,22,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,30,22,6812.47,302,5,Need Attention
6181,1950,64,Baby Boomers,Master,Cohabitation,52203.0,0,0,2,2012-07-31,36,488,21,238,56,108,28,15616,84,1190,476.0,245.16,280,17891.16,939,1,8,7,11,6,27,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,36,27,17891.16,303,6,Need Attention
10507,1977,37,Millennials,Master,Divorced,59601.0,0,1,2,2013-07-25,14,691,7,69,0,7,23,22112,28,345,0.0,15.89,230,22730.89,797,4,2,2,7,8,15,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,14,15,22730.89,434,11,Champions Customer
2674,1958,56,Gen X,Master,Single,75154.0,0,1,2,2012-09-04,79,543,10,205,160,143,82,17376,40,1025,1360.0,324.61,820,20945.61,1143,1,6,3,6,3,16,0,0,0,0,0,0,1,1,Accepted promos,Upper,79,16,20945.61,134,8,Promising Customer
2698,1976,38,Millennials,Bachelor,Single,47025.0,0,1,2,2013-11-07,52,254,7,108,20,0,26,8128,28,540,170.0,0.0,260,9126.0,415,3,6,3,5,6,17,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,52,17,9126.0,233,8,Promising Customer
3231,1973,41,Millennials,Bachelor,Married,37971.0,1,0,3,2013-11-25,97,5,4,10,2,2,7,160,16,50,17.0,4.54,70,317.53999999999996,30,1,1,0,3,8,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,97,5,317.54,111,3,Almost Lost Customer
4096,1968,46,Gen X,Master,Divorced,41335.0,1,0,2,2013-12-26,24,112,19,21,16,14,5,3584,76,105,136.0,31.78,50,3982.78,187,3,4,1,4,7,12,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,24,12,3982.78,432,9,Loyal Customer
10476,1958,56,Gen X,Bachelor,Married,67267.0,0,1,3,2014-05-13,0,134,11,59,15,2,30,4288,44,295,127.5,4.54,300,5059.04,251,1,3,2,5,2,11,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,0,11,5059.04,432,9,Loyal Customer
5948,1975,39,Millennials,Bachelor,Single,57338.0,0,1,2,2014-04-29,96,143,6,52,11,8,17,4576,24,260,93.5,18.16,170,5141.66,237,2,4,1,5,5,12,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,96,12,5141.66,132,6,Need Attention
9140,1960,54,Gen X,Master,Cohabitation,50523.0,1,1,4,2013-12-25,89,51,4,24,4,7,1,1632,16,120,34.0,15.89,10,1827.89,91,2,2,0,4,6,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,89,8,1827.89,122,5,Need Attention
10258,1965,49,Gen X,Master,Single,35791.0,2,1,4,2013-05-06,94,27,0,5,0,0,3,864,0,25,0.0,0.0,30,919.0,35,2,1,0,3,8,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,94,6,919.0,121,4,Need Attention
5675,1960,54,Gen X,Doctoral,Divorced,50611.0,0,1,2,2012-10-04,98,459,0,24,6,0,4,14688,0,120,51.0,0.0,40,14899.0,493,6,4,5,7,6,22,0,1,0,0,0,0,1,0,Accepted promos,Lower-Middle,98,22,14899.0,103,4,Need Attention
4743,1969,45,Gen X,Doctoral,Married,56242.0,0,1,3,2013-03-03,72,689,8,167,11,8,88,22048,32,835,93.5,18.16,880,23906.66,971,5,8,4,11,6,28,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,72,28,23906.66,204,6,Need Attention
8805,1960,54,Gen X,Bachelor,Single,48904.0,0,1,2,2012-12-02,1,283,10,38,0,13,27,9056,40,190,0.0,29.51,270,9585.51,371,4,7,2,4,8,17,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,1,17,9585.51,433,10,Loyal Customer
1542,1975,39,Millennials,Bachelor,Single,56243.0,1,2,4,2013-12-30,26,347,0,35,4,3,7,11104,0,175,34.0,6.8100000000000005,70,11389.81,396,6,4,2,8,5,20,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,26,20,11389.81,333,9,Loyal Customer
6770,1985,29,Millennials,Bachelor,Married,21355.0,1,0,3,2013-08-20,5,5,13,14,0,5,31,160,52,70,0.0,11.35,310,603.35,68,2,2,1,2,6,7,1,0,0,0,0,0,2,1,Accepted promos,Lower,5,7,603.35,421,7,Promising Customer
8773,1971,43,Millennials,Master,Cohabitation,57420.0,0,1,3,2013-06-25,22,280,0,18,0,0,24,8960,0,90,0.0,0.0,240,9290.0,322,3,5,1,6,7,15,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,22,15,9290.0,433,10,Loyal Customer
10475,1970,44,Gen X,Master,Cohabitation,50943.0,0,1,3,2013-04-01,39,187,5,65,26,20,14,5984,20,325,221.0,45.4,140,6735.4,317,2,4,2,6,5,14,0,0,0,0,0,0,0,0,Never accepted promos,Upper,39,14,6735.4,332,8,Promising Customer
10420,1955,59,Gen X,Master,Divorced,46390.0,0,1,2,2014-05-05,56,95,14,64,2,9,38,3040,56,320,17.0,20.43,380,3833.43,222,1,4,2,3,7,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,56,10,3833.43,222,6,Need Attention
7514,1956,58,Gen X,Master,Cohabitation,54342.0,1,1,4,2013-07-03,74,84,10,34,11,10,28,2688,40,170,93.5,22.7,280,3294.2,177,4,3,1,4,6,12,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,74,12,3294.2,232,7,Promising Customer
2902,1958,56,Gen X,Bachelor,Cohabitation,55257.0,1,1,4,2012-09-03,87,19,4,12,2,2,6,608,16,60,17.0,4.54,60,765.54,45,1,1,0,3,5,5,0,0,0,0,0,0,0,0,Never accepted promos,Upper,87,5,765.54,111,3,Almost Lost Customer
4345,1964,50,Gen X,Master,Single,56796.0,1,1,3,2014-01-12,49,5,1,9,2,0,4,160,4,45,17.0,0.0,40,266.0,21,1,1,0,2,7,4,0,0,0,0,0,0,0,0,Never accepted promos,Upper,49,4,266.0,311,5,Need Attention
793,1973,41,Millennials,Bachelor,Married,20895.0,1,0,3,2012-10-06,24,18,3,17,3,0,4,576,12,85,25.5,0.0,40,738.5,45,1,2,0,3,9,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,24,6,738.5,421,7,Promising Customer
10909,1948,66,Baby Boomers,Bachelor,Married,92344.0,0,0,2,2014-01-15,9,992,24,694,51,19,119,31744,96,3470,433.5,43.13,1190,36976.63,1899,0,5,10,5,1,20,1,0,1,0,0,0,2,0,Accepted promos,Upper,9,20,36976.63,434,11,Champions Customer
3769,1972,42,Millennials,Doctoral,Cohabitation,47127.5,1,0,3,2014-03-02,17,25,1,13,0,0,3,800,4,65,0.0,0.0,30,899.0,42,1,1,0,3,7,5,0,0,0,0,0,0,0,0,Never accepted promos,Upper,17,5,899.0,411,6,Need Attention
8702,1976,38,Millennials,Master,Cohabitation,26907.0,1,1,4,2013-08-20,10,9,1,7,0,3,2,288,4,35,0.0,6.8100000000000005,20,353.81,22,2,1,0,3,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,10,6,353.81,421,7,Promising Customer
4791,1980,34,Millennials,Bachelor,Cohabitation,44964.0,1,1,4,2012-12-16,35,19,1,17,2,0,2,608,4,85,17.0,0.0,20,734.0,41,1,1,0,3,8,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,35,5,734.0,311,5,Need Attention
2963,1979,35,Millennials,Bachelor,Cohabitation,75507.0,0,0,2,2014-05-02,56,709,93,374,104,80,80,22688,372,1870,884.0,181.6,800,26795.6,1440,1,8,6,6,3,21,0,0,0,0,0,0,0,0,Never accepted promos,Upper,56,21,26795.6,204,6,Need Attention
8216,1972,42,Millennials,Master,Married,53761.0,1,1,4,2013-10-11,7,158,0,76,13,7,71,5056,0,380,110.5,15.89,710,6272.39,325,6,4,4,3,5,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,7,17,6272.39,432,9,Loyal Customer
8140,1973,41,Millennials,Bachelor,Cohabitation,22682.0,1,0,3,2013-10-03,51,10,14,29,4,2,36,320,56,145,34.0,4.54,360,919.54,95,3,2,1,4,4,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower,51,10,919.54,221,5,Need Attention
